núm_corre,año_ocu,día_ocu,hora_ocu,g_hora,g_hora_5,mes_ocu,día_sem_ocu,depto_ocu,mupio_ocu,zona_ocu,tipo_veh,marca_veh,color_veh,modelo_veh,g_modelo_veh,tipo_eve
2346,2019,6,15,3,2,4,6,17,1710,99,4,999,99,9999,99,5
2347,2019,7,1,1,1,4,7,1,104,99,3,48,2,9999,99,5
2348,2019,7,4,1,1,4,7,1,101,7,99,999,99,9999,99,5
2349,2019,7,20,4,3,4,7,22,2202,99,1,999,5,9999,99,5
2350,2019,7,23,4,3,4,7,11,1101,99,99,999,99,9999,99,5
2351,2019,7,19,4,3,4,7,13,1328,99,99,999,99,9999,99,5
2352,2019,7,14,3,2,4,7,8,801,99,99,999,99,9999,99,5
2353,2019,7,6,2,1,4,7,17,1712,99,99,999,99,9999,99,5
2354,2019,7,20,4,3,4,7,17,1712,99,2,69,3,9999,99,5
2355,2019,7,20,4,3,4,7,7,717,99,99,999,99,9999,99,5
2356,2019,8,20,4,3,4,1,1,101,1,12,999,6,9999,99,5
2357,2019,8,5,1,1,4,1,1,101,12,3,999,2,9999,99,5
2358,2019,8,14,3,2,4,1,9,920,99,9,69,2,9999,99,5
2359,2019,8,20,4,3,4,1,9,908,99,3,999,5,9999,99,5
2360,2019,9,9,2,1,4,2,1,101,12,1,69,5,9999,99,5
2361,2019,9,19,4,3,4,2,10,1001,99,4,27,1,9999,99,5
2362,2019,9,12,3,2,4,2,7,710,99,4,3,1,9999,99,5
2363,2019,10,23,4,3,4,3,1,101,4,4,67,2,2016,5,5
2364,2019,10,22,4,3,4,3,16,1609,99,4,27,1,9999,99,5
2365,2019,11,13,3,2,4,4,1,114,99,4,54,3,2018,5,5
2366,2019,11,8,2,1,4,4,16,1609,99,4,27,1,2006,4,5
2367,2019,11,14,3,2,4,4,3,306,99,4,999,99,9999,99,5
2368,2019,12,5,1,1,4,5,1,101,10,1,10,5,2006,4,5
2369,2019,12,22,4,3,4,5,19,1902,99,5,52,5,9999,99,5
2370,2019,12,2,1,1,4,5,5,502,99,1,999,99,9999,99,5
2371,2019,12,17,3,2,4,5,15,1507,99,4,76,5,2017,5,5
2372,2019,13,17,3,2,4,6,4,401,99,4,6,1,9999,99,5
2373,2019,13,5,1,1,4,6,20,2001,99,1,999,99,9999,99,5
2374,2019,13,21,4,3,4,6,1,101,25,1,10,4,2014,5,5
2375,2019,13,19,4,3,4,6,1,101,5,1,28,2,9999,99,5
2376,2019,13,17,3,2,4,6,18,1802,99,5,26,2,2019,5,5
2377,2019,14,19,4,3,4,7,1,101,8,3,69,1,1998,3,5
2378,2019,14,18,4,3,4,7,1,101,18,4,6,5,2016,5,5
2379,2019,14,13,3,2,4,7,1,101,10,2,73,5,2008,4,5
2380,2019,14,13,3,2,4,7,19,1904,99,2,999,99,9999,99,5
2381,2019,14,4,1,1,4,7,6,601,99,1,999,99,9999,99,5
2382,2019,14,21,4,3,4,7,6,602,99,1,999,99,9999,99,5
2383,2019,14,19,4,3,4,7,10,1002,99,4,67,1,2013,5,5
2384,2019,14,23,4,3,4,7,16,1613,99,3,69,2,2016,5,5
2385,2019,15,16,3,2,4,1,1,101,8,12,74,6,9999,99,5
2386,2019,15,22,4,3,4,1,1,101,12,4,999,99,9999,99,5
2387,2019,15,1,1,1,4,1,1,108,99,99,56,1,9999,99,5
2388,2019,15,12,3,2,4,1,22,2201,99,5,28,2,2017,5,5
2389,2019,15,14,3,2,4,1,5,501,99,1,999,5,9999,99,5
2390,2019,15,14,3,2,4,1,16,1609,99,3,69,5,9999,99,5
2391,2019,15,7,2,1,4,1,6,609,99,3,999,99,9999,99,5
2392,2019,15,21,4,3,4,1,17,1712,99,4,999,99,9999,99,5
2393,2019,16,10,2,1,4,2,1,101,5,4,100,1,9999,99,5
2394,2019,16,13,3,2,4,2,20,2001,99,4,76,1,9999,99,5
2395,2019,16,12,3,2,4,2,8,805,99,14,6,1,9999,99,5
2396,2019,17,21,4,3,4,3,1,101,1,4,67,1,9999,99,5
2397,2019,17,21,4,3,4,3,1,114,99,4,32,1,9999,99,5
2398,2019,17,23,4,3,4,3,1,115,99,99,999,99,9999,99,5
2399,2019,17,7,2,1,4,3,1,108,99,99,999,99,9999,99,5
2400,2019,17,15,3,2,4,3,5,502,99,4,6,5,9999,99,5
2401,2019,17,12,3,2,4,3,10,1014,99,6,30,2,1996,3,5
2402,2019,17,18,4,3,4,3,11,1108,99,4,999,99,9999,99,5
2403,2019,17,21,4,3,4,3,4,401,99,99,999,99,9999,99,5
2404,2019,17,22,4,3,4,3,4,406,99,99,999,99,9999,99,5
2405,2019,18,19,4,3,4,4,1,116,99,4,6,1,9999,99,5
2406,2019,18,19,4,3,4,4,1,117,99,3,999,5,9999,99,5
2407,2019,18,12,3,2,4,4,22,2205,99,3,999,5,9999,99,5
2408,2019,18,20,4,3,4,4,11,1105,99,9,27,9,9999,99,5
2409,2019,18,17,3,2,4,4,12,1204,99,1,999,5,9999,99,5
2410,2019,18,19,4,3,4,4,15,1507,99,4,27,1,9999,99,5
2411,2019,18,17,3,2,4,4,4,401,99,1,999,5,9999,99,5
2412,2019,19,1,1,1,4,5,1,101,7,4,76,3,9999,99,5
2413,2019,19,21,4,3,4,5,11,1109,99,3,69,3,9999,99,5
2414,2019,19,19,4,3,4,5,11,1109,99,99,999,99,9999,99,5
2415,2019,19,15,3,2,4,5,8,801,99,3,999,2,9999,99,5
2416,2019,20,8,2,1,4,6,21,2102,99,5,999,5,9999,99,5
2417,2019,20,12,3,2,4,6,19,1901,99,9,69,1,9999,99,5
2418,2019,20,23,4,3,4,6,6,602,99,3,999,5,9999,99,5
2419,2019,20,19,4,3,4,6,18,1804,99,5,999,5,9999,99,5
2420,2019,20,22,4,3,4,6,14,1406,99,3,31,5,9999,99,5
2421,2019,20,6,2,1,4,6,7,701,99,99,999,99,9999,99,5
2422,2019,20,20,4,3,4,6,4,401,99,4,76,9,2012,5,5
2423,2019,21,20,4,3,4,7,1,101,3,14,999,1,9999,99,5
2424,2019,21,3,1,1,4,7,1,101,7,99,999,99,9999,99,5
2425,2019,21,19,4,3,4,7,1,108,99,1,999,99,9999,99,5
2426,2019,21,13,3,2,4,7,5,506,99,4,67,5,2019,5,5
2427,2019,21,21,4,3,4,7,17,1709,99,99,999,99,9999,99,5
2428,2019,22,16,3,2,4,1,1,101,4,1,48,11,9999,99,5
2429,2019,22,22,4,3,4,1,1,101,13,4,27,4,2016,5,5
2430,2019,22,11,2,1,4,1,1,101,16,3,999,5,9999,99,5
2431,2019,22,9,2,1,4,1,12,1201,99,3,69,99,9999,99,5
2432,2019,22,21,4,3,4,1,17,1709,99,99,999,99,9999,99,5
2433,2019,23,19,4,3,4,2,13,1308,99,5,26,2,9999,99,5
2434,2019,24,17,3,2,4,3,1,101,2,4,32,5,2015,5,5
2435,2019,24,6,2,1,4,3,1,103,99,5,999,5,9999,99,5
2436,2019,24,14,3,2,4,3,1,101,7,4,76,1,9999,99,5
2437,2019,25,19,4,3,4,4,11,1107,99,4,999,2,2019,5,5
2438,2019,25,12,3,2,4,4,12,1203,99,4,32,5,9999,99,5
2439,2019,26,13,3,2,4,5,1,108,99,1,48,4,9999,99,5
2440,2019,26,15,3,2,4,5,15,1507,99,99,999,99,9999,99,5
2441,2019,26,20,4,3,4,5,18,1802,99,5,999,99,9999,99,5
2442,2019,26,21,4,3,4,5,14,1420,99,3,999,99,9999,99,5
2443,2019,26,11,2,1,4,5,4,401,99,4,6,5,9999,99,5
2444,2019,27,11,2,1,4,6,1,101,1,4,32,1,2018,5,5
2445,2019,27,20,4,3,4,6,10,1001,99,4,67,5,9999,99,5
2446,2019,27,20,4,3,4,6,1,115,99,3,69,3,9999,99,5
2447,2019,28,19,4,3,4,7,1,116,99,1,27,99,2004,4,5
2448,2019,28,21,4,3,4,7,1,108,99,4,27,99,2004,4,5
2449,2019,28,20,4,3,4,7,13,1301,99,6,19,99,9999,99,5
2450,2019,28,20,4,3,4,7,17,1707,99,3,999,99,9999,99,5
2451,2019,29,12,3,2,4,1,1,101,7,1,69,2,9999,99,5
2452,2019,29,23,4,3,4,1,6,601,99,5,999,2,9999,99,5
2453,2019,29,9,2,1,4,1,6,601,99,14,6,1,2017,5,5
2454,2019,29,21,4,3,4,1,1,108,99,1,90,5,2006,4,5
2455,2019,29,22,4,3,4,1,3,306,99,99,999,99,9999,99,5
2456,2019,30,19,4,3,4,2,1,101,12,4,67,3,2017,5,5
2457,2019,30,9,2,1,4,2,1,116,99,2,69,10,2010,5,5
2458,2019,30,11,2,1,4,2,1,108,99,2,69,4,2005,4,5
2459,2019,30,17,3,2,4,2,20,2001,99,4,67,5,9999,99,5
2460,2019,30,11,2,1,4,2,4,412,99,5,30,2,2002,4,5
2461,2019,30,6,2,1,4,2,3,301,99,4,999,5,9999,99,5
2462,2019,1,23,4,3,5,3,1,101,1,2,28,5,9999,99,1
2463,2019,1,23,4,3,5,3,1,101,6,1,27,3,2007,4,1
2464,2019,1,23,4,3,5,3,1,113,99,3,17,1,9999,99,1
2465,2019,1,5,1,1,5,3,1,103,99,3,28,2,2013,5,1
2466,2019,1,18,4,3,5,3,1,116,99,18,999,1,9999,99,1
2467,2019,1,2,1,1,5,3,1,111,99,1,48,2,2002,4,2
2468,2019,1,0,1,1,5,3,1,108,99,12,50,1,1983,2,1
2469,2019,1,12,3,2,5,3,5,501,99,2,52,9,9999,99,1
2470,2019,1,19,4,3,5,3,5,501,99,4,999,99,9999,99,4
2471,2019,1,18,4,3,5,3,18,1804,99,4,18,1,2016,5,1
2472,2019,1,12,3,2,5,3,17,1712,99,12,30,7,9999,99,1
2473,2019,1,8,2,1,5,3,7,710,99,4,76,2,9999,99,1
2474,2019,1,12,3,2,5,3,3,315,99,2,10,5,9999,99,1
2475,2019,2,4,1,1,5,4,1,101,4,4,6,3,2019,5,2
2476,2019,2,0,1,1,5,4,1,101,7,4,999,3,9999,99,2
2477,2019,2,19,4,3,5,4,1,101,7,4,18,5,9999,99,1
2478,2019,2,23,4,3,5,4,1,101,12,4,67,5,9999,99,2
2479,2019,2,13,3,2,5,4,1,101,7,1,27,3,9999,99,1
2480,2019,2,12,3,2,5,4,1,114,99,18,999,5,9999,99,1
2481,2019,2,20,4,3,5,4,1,117,99,4,18,4,2015,5,1
2482,2019,2,5,1,1,5,4,1,108,99,4,32,1,9999,99,1
2483,2019,2,20,4,3,5,4,10,1020,99,4,999,5,9999,99,1
2484,2019,2,16,3,2,5,4,9,917,99,1,69,11,9999,99,3
2485,2019,2,20,4,3,5,4,13,1305,99,4,35,5,9999,99,2
2486,2019,2,22,4,3,5,4,13,1302,99,5,52,2,9999,99,4
2487,2019,2,4,1,1,5,4,16,1609,99,5,19,2,9999,99,2
2488,2019,2,10,2,1,5,4,18,1801,99,2,52,9,9999,99,1
2489,2019,2,14,3,2,5,4,18,1801,99,4,27,1,9999,99,1
2490,2019,2,10,2,1,5,4,18,1801,99,4,67,2,9999,99,1
2491,2019,2,22,4,3,5,4,4,409,99,4,999,5,9999,99,1
2492,2019,2,0,1,1,5,4,3,302,99,4,64,5,9999,99,1
2493,2019,3,20,4,3,5,5,1,101,2,2,16,4,9999,99,1
2494,2019,3,19,4,3,5,5,1,101,1,1,69,3,1998,3,1
2495,2019,3,20,4,3,5,5,1,101,12,4,20,3,9999,99,1
2496,2019,3,22,4,3,5,5,1,114,99,1,31,2,9999,99,1
2497,2019,3,6,2,1,5,5,1,115,99,12,999,99,9999,99,1
2498,2019,3,19,4,3,5,5,1,108,99,3,56,5,9999,99,1
2499,2019,3,20,4,3,5,5,22,2214,99,3,69,1,9999,99,6
2500,2019,3,23,4,3,5,5,20,2001,99,99,999,99,9999,99,3
2501,2019,3,18,4,3,5,5,5,501,99,4,999,2,9999,99,1
2502,2019,3,16,3,2,5,5,5,508,99,6,19,2,9999,99,1
2503,2019,3,18,4,3,5,5,5,504,99,99,999,99,9999,99,1
2504,2019,3,23,4,3,5,5,16,1602,99,1,48,2,9999,99,4
2505,2019,3,6,2,1,5,5,16,1609,99,5,999,99,9999,99,4
2506,2019,3,2,1,1,5,5,16,1602,99,4,64,5,9999,99,1
2507,2019,3,4,1,1,5,5,17,1703,99,1,48,5,9999,99,3
2508,2019,3,21,4,3,5,5,17,1709,99,2,999,99,9999,99,1
2509,2019,3,15,3,2,5,5,14,1401,99,3,10,2,9999,99,1
2510,2019,3,15,3,2,5,5,14,1413,99,3,69,9,9999,99,1
2511,2019,3,19,4,3,5,5,7,718,99,5,999,4,9999,99,3
2512,2019,3,11,2,1,5,5,4,401,99,5,30,2,9999,99,1
2513,2019,3,18,4,3,5,5,4,401,99,4,3,1,9999,99,1
2514,2019,4,3,1,1,5,6,1,101,1,1,52,9,2018,5,1
2515,2019,4,15,3,2,5,6,1,101,1,2,69,6,1998,3,1
2516,2019,4,7,2,1,5,6,1,101,1,1,27,4,2005,4,1
2517,2019,4,16,3,2,5,6,1,101,18,11,999,99,9999,99,3
2518,2019,4,3,1,1,5,6,1,101,12,1,999,99,9999,99,1
2519,2019,4,11,2,1,5,6,1,101,12,1,999,99,9999,99,1
2520,2019,4,12,3,2,5,6,1,116,99,12,999,99,9999,99,1
2521,2019,4,18,4,3,5,6,19,1901,99,6,40,2,2001,4,1
2522,2019,4,14,3,2,5,6,19,1903,99,4,999,99,9999,99,6
2523,2019,4,0,1,1,5,6,5,502,99,4,32,1,9999,99,1
2524,2019,4,2,1,1,5,6,5,511,99,1,56,4,9999,99,1
2525,2019,4,14,3,2,5,6,5,501,99,1,48,4,1999,3,1
2526,2019,4,19,4,3,5,6,10,1004,99,5,28,2,9999,99,1
2527,2019,4,22,4,3,5,6,10,1021,99,2,999,99,9999,99,1
2528,2019,4,18,4,3,5,6,2,203,99,3,69,1,1986,2,2
2529,2019,4,17,3,2,5,6,18,1801,99,3,69,5,1999,3,1
2530,2019,4,19,4,3,5,6,18,1802,99,5,999,99,9999,99,1
2531,2019,4,18,4,3,5,6,4,401,99,4,32,14,2016,5,6
2532,2019,4,1,1,1,5,6,4,401,99,2,27,4,9999,99,1
2533,2019,4,21,4,3,5,6,3,308,99,12,30,7,9999,99,1
2534,2019,5,16,3,2,5,7,19,1901,99,3,69,6,9999,99,1
2535,2019,5,14,3,2,5,7,19,1904,99,4,999,99,9999,99,6
2536,2019,5,2,1,1,5,7,15,1501,99,2,69,10,2010,5,2
2537,2019,5,0,1,1,5,7,14,1401,99,2,48,4,2008,4,1
2538,2019,5,16,3,2,5,7,7,701,99,9,999,3,2006,4,1
2539,2019,5,21,4,3,5,7,22,2201,99,1,27,2,1989,2,1
2540,2019,5,16,3,2,5,7,22,2213,99,12,56,11,9999,99,2
2541,2019,5,14,3,2,5,7,5,501,99,4,999,99,9999,99,6
2542,2019,5,11,2,1,5,7,16,1615,99,4,27,1,9999,99,1
2543,2019,5,18,4,3,5,7,16,1602,99,4,67,5,9999,99,1
2544,2019,6,6,2,1,5,1,1,105,99,1,999,99,9999,99,1
2545,2019,6,6,2,1,5,1,1,108,99,1,999,99,9999,99,1
2546,2019,6,15,3,2,5,1,21,2101,99,4,67,1,9999,99,6
2547,2019,6,14,3,2,5,1,19,1901,99,2,69,11,1998,3,1
2548,2019,6,22,4,3,5,1,19,1901,99,1,69,7,2006,4,2
2549,2019,6,23,4,3,5,1,5,501,99,12,7,2,9999,99,1
2550,2019,6,19,4,3,5,1,6,607,99,14,2,1,2019,5,1
2551,2019,6,13,3,2,5,1,8,801,99,12,999,99,9999,99,1
2552,2019,6,16,3,2,5,1,18,1803,99,3,999,9,9999,99,3
2553,2019,6,14,3,2,5,1,17,1703,99,4,27,5,9999,99,1
2554,2019,6,12,3,2,5,1,14,1401,99,3,69,3,2019,5,1
2555,2019,6,17,3,2,5,1,14,1413,99,3,69,2,9999,99,1
2556,2019,6,20,4,3,5,1,4,416,99,4,72,14,9999,99,1
2557,2019,7,1,1,1,5,2,1,101,1,1,27,2,9999,99,2
2558,2019,7,9,2,1,5,2,1,101,2,2,27,4,9999,99,1
2559,2019,7,14,3,2,5,2,1,108,99,4,67,5,9999,99,2
2560,2019,7,21,4,3,5,2,5,513,99,4,64,1,9999,99,2
2561,2019,7,10,2,1,5,2,16,1614,99,3,69,2,9999,99,1
2562,2019,7,14,3,2,5,2,1,115,99,5,26,2,9999,99,1
2563,2019,8,9,2,1,5,3,19,1905,99,2,69,4,2005,4,1
2564,2019,8,7,2,1,5,3,1,101,9,2,73,4,2013,5,1
2565,2019,8,6,2,1,5,3,1,101,10,1,28,6,2000,4,1
2566,2019,8,23,4,3,5,3,1,102,99,4,76,5,9999,99,6
2567,2019,8,9,2,1,5,3,1,101,5,1,999,99,9999,99,1
2568,2019,9,2,1,1,5,4,1,101,13,4,6,1,9999,99,1
2569,2019,9,3,1,1,5,4,1,101,10,1,73,4,9999,99,1
2570,2019,9,1,1,1,5,4,1,101,14,4,54,3,9999,99,6
2571,2019,9,18,4,3,5,4,22,2215,99,7,999,99,9999,99,4
2572,2019,9,5,1,1,5,4,5,511,99,5,57,2,9999,99,1
2573,2019,9,6,2,1,5,4,17,1705,99,4,27,5,9999,99,6
2574,2019,9,8,2,1,5,4,14,1413,99,3,69,6,9999,99,1
2575,2019,9,20,4,3,5,4,1,108,99,2,27,9,9999,99,1
2576,2019,9,8,2,1,5,4,1,101,12,1,69,4,9999,99,1
2577,2019,9,8,2,1,5,4,9,922,99,1,17,9,9999,99,1
2578,2019,10,8,2,1,5,5,1,101,8,1,28,2,9999,99,2
2579,2019,10,19,4,3,5,5,1,101,1,1,8,2,2007,4,1
2580,2019,10,2,1,1,5,5,1,115,99,1,27,3,9999,99,1
2581,2019,10,20,4,3,5,5,1,115,99,1,48,3,2003,4,1
2582,2019,10,12,3,2,5,5,22,2201,99,2,69,5,2000,4,1
2583,2019,10,13,3,2,5,5,22,2201,99,1,69,1,1994,3,1
2584,2019,10,18,4,3,5,5,22,2216,99,6,19,99,2001,4,1
2585,2019,10,5,1,1,5,5,19,1902,99,5,19,7,1997,3,1
2586,2019,10,15,3,2,5,5,19,1905,99,3,69,1,9999,99,1
2587,2019,10,5,1,1,5,5,5,509,99,4,100,5,9999,99,1
2588,2019,10,18,4,3,5,5,5,502,99,3,69,5,9999,99,1
2589,2019,10,19,4,3,5,5,9,901,99,6,19,9,9999,99,1
2590,2019,10,10,2,1,5,5,13,1318,99,3,69,1,2000,4,1
2591,2019,10,17,3,2,5,5,16,1609,99,6,30,2,2000,4,1
2592,2019,10,20,4,3,5,5,17,1701,99,4,27,2,2016,5,2
2593,2019,10,21,4,3,5,5,17,1703,99,4,999,99,9999,99,6
2594,2019,10,19,4,3,5,5,4,401,99,4,999,99,9999,99,1
2595,2019,10,19,4,3,5,5,3,301,99,1,999,4,9999,99,1
2596,2019,11,6,2,1,5,6,1,101,18,1,56,99,9999,99,1
2597,2019,11,1,1,1,5,6,1,101,16,2,44,99,9999,99,1
2598,2019,11,20,4,3,5,6,1,101,12,1,56,5,2010,5,1
2599,2019,11,20,4,3,5,6,1,114,99,4,32,5,2017,5,6
2600,2019,11,22,4,3,5,6,1,108,99,1,69,5,9999,99,1
2601,2019,11,18,4,3,5,6,20,2007,99,14,6,1,9999,99,1
2602,2019,11,21,4,3,5,6,19,1903,99,4,67,5,9999,99,6
2603,2019,11,7,2,1,5,6,5,501,99,4,64,3,9999,99,1
2604,2019,11,10,2,1,5,6,6,608,99,1,69,4,2004,4,1
2605,2019,11,23,4,3,5,6,9,901,99,6,999,99,9999,99,1
2606,2019,11,21,4,3,5,6,15,1507,99,4,18,5,9999,99,1
2607,2019,11,20,4,3,5,6,2,201,99,4,999,99,9999,99,1
2608,2019,11,15,3,2,5,6,18,1805,99,4,67,5,9999,99,1
2609,2019,11,22,4,3,5,6,17,1712,99,1,52,4,1990,3,2
2610,2019,11,18,4,3,5,6,17,1701,99,14,6,1,9999,99,2
2611,2019,11,19,4,3,5,6,4,411,99,4,999,99,9999,99,6
2612,2019,12,5,1,1,5,7,1,108,99,4,3,2,2018,5,6
2613,2019,12,10,2,1,5,7,1,108,99,2,999,2,2005,4,1
2614,2019,12,17,3,2,5,7,16,1616,99,2,34,4,9999,99,1
2615,2019,12,11,2,1,5,7,4,401,99,4,67,3,9999,99,1
2616,2019,12,19,4,3,5,7,22,2206,99,4,6,99,9999,99,6
2617,2019,12,16,3,2,5,7,12,1201,99,4,27,1,9999,99,1
2618,2019,12,8,2,1,5,7,21,2107,99,1,28,3,2014,5,1
2619,2019,12,15,3,2,5,7,3,304,99,1,69,5,2000,4,1
2620,2019,12,18,4,3,5,7,11,1102,99,4,6,99,9999,99,6
2621,2019,12,19,4,3,5,7,12,1219,99,3,69,11,9999,99,1
2622,2019,12,18,4,3,5,7,10,1016,99,3,999,10,1986,2,3
2623,2019,12,16,3,2,5,7,1,101,18,1,28,2,9999,99,2
2624,2019,12,19,4,3,5,7,1,101,18,1,48,3,1993,3,1
2625,2019,12,15,3,2,5,7,1,115,99,99,999,99,9999,99,1
2626,2019,12,21,4,3,5,7,1,115,99,1,27,3,2000,4,1
2627,2019,12,20,4,3,5,7,6,606,99,3,69,2,9999,99,3
2628,2019,12,23,4,3,5,7,1,101,99,4,999,99,9999,99,1
2629,2019,12,2,1,1,5,7,1,108,99,4,999,99,9999,99,1
2630,2019,12,2,1,1,5,7,3,311,99,1,999,99,9999,99,1
2631,2019,12,23,4,3,5,7,1,101,12,4,999,99,9999,99,1
2632,2019,13,15,3,2,5,1,1,101,18,2,90,5,2006,4,1
2633,2019,13,19,4,3,5,1,1,103,99,4,999,99,9999,99,1
2634,2019,13,0,1,1,5,1,1,101,11,12,999,6,9999,99,1
2635,2019,13,9,2,1,5,1,1,101,7,3,69,3,1989,2,1
2636,2019,13,3,1,1,5,1,1,114,99,4,32,3,2018,5,6
2637,2019,13,15,3,2,5,1,1,116,99,2,69,4,9999,99,1
2638,2019,13,5,1,1,5,1,1,108,99,4,999,99,9999,99,1
2639,2019,13,16,3,2,5,1,1,108,99,14,999,99,9999,99,6
2640,2019,13,12,3,2,5,1,18,1801,99,2,41,99,2001,4,1
2641,2019,13,3,1,1,5,1,7,701,99,4,999,99,9999,99,1
2642,2019,13,13,3,2,5,1,4,401,99,1,10,11,1999,3,1
2643,2019,14,7,2,1,5,2,5,502,99,2,27,8,2000,4,3
2644,2019,14,14,3,2,5,2,5,501,99,4,6,5,9999,99,1
2645,2019,14,14,3,2,5,2,10,1002,99,9,28,11,9999,99,1
2646,2019,14,19,4,3,5,2,2,207,99,2,27,9,2002,4,1
2647,2019,15,18,4,3,5,3,1,101,17,4,76,5,9999,99,1
2648,2019,15,20,4,3,5,3,1,105,99,1,27,2,1998,3,3
2649,2019,15,18,4,3,5,3,1,101,7,12,7,1,9999,99,1
2650,2019,15,18,4,3,5,3,1,115,99,1,48,5,9999,99,1
2651,2019,15,7,2,1,5,3,1,115,99,1,999,99,9999,99,1
2652,2019,15,11,2,1,5,3,22,2201,99,4,168,5,9999,99,1
2653,2019,15,8,2,1,5,3,5,501,99,1,56,11,9999,99,1
2654,2019,15,11,2,1,5,3,5,511,99,6,19,14,9999,99,1
2655,2019,15,13,3,2,5,3,6,606,99,14,6,1,9999,99,6
2656,2019,15,21,4,3,5,3,10,1013,99,3,999,3,9999,99,4
2657,2019,15,17,3,2,5,3,18,1801,99,6,19,11,1995,3,1
2658,2019,15,12,3,2,5,3,17,1701,99,3,69,4,9999,99,1
2659,2019,15,15,3,2,5,3,17,1707,99,2,69,4,9999,99,1
2660,2019,15,13,3,2,5,3,3,301,99,1,67,4,9999,99,1
2661,2019,15,17,3,2,5,3,3,306,99,1,48,4,9999,99,1
2662,2019,16,5,1,1,5,4,1,101,3,2,28,9,2015,5,1
2663,2019,16,11,2,1,5,4,1,101,12,5,41,2,2009,4,1
2664,2019,16,2,1,1,5,4,1,101,21,2,69,5,9999,99,2
2665,2019,16,20,4,3,5,4,1,110,99,4,6,5,9999,99,1
2666,2019,16,16,3,2,5,4,1,108,99,4,6,3,9999,99,1
2667,2019,16,16,3,2,5,4,21,2107,99,3,999,99,9999,99,3
2668,2019,16,4,1,1,5,4,19,1905,99,9,69,4,2011,5,1
2669,2019,16,22,4,3,5,4,10,1003,99,14,6,1,9999,99,1
2670,2019,16,0,1,1,5,4,11,1102,99,1,67,5,1987,2,1
2671,2019,16,3,1,1,5,4,16,1613,99,4,67,5,9999,99,2
2672,2019,16,20,4,3,5,4,7,705,99,4,32,6,2017,5,6
2673,2019,16,20,4,3,5,4,4,401,99,1,999,4,9999,99,1
2674,2019,16,13,3,2,5,4,3,312,99,1,16,6,2015,5,1
2675,2019,16,16,3,2,5,4,3,308,99,1,90,3,2005,4,1
2676,2019,17,8,2,1,5,5,1,101,1,99,69,3,2004,4,1
2677,2019,17,12,3,2,5,5,1,103,99,4,6,5,2017,5,6
2678,2019,17,22,4,3,5,5,1,108,99,1,10,2,9999,99,1
2679,2019,17,12,3,2,5,5,20,2001,99,6,19,15,9999,99,1
2680,2019,17,6,2,1,5,5,5,501,99,4,1,2,9999,99,6
2681,2019,17,3,1,1,5,5,11,1104,99,2,41,4,9999,99,1
2682,2019,17,22,4,3,5,5,11,1107,99,4,6,1,2018,5,6
2683,2019,17,12,3,2,5,5,9,920,99,9,27,7,9999,99,1
2684,2019,17,12,3,2,5,5,9,912,99,3,69,6,9999,99,3
2685,2019,17,6,2,1,5,5,2,203,99,4,32,1,9999,99,6
2686,2019,17,21,4,3,5,5,18,1804,99,1,56,6,9999,99,1
2687,2019,17,2,1,1,5,5,3,304,99,6,19,2,9999,99,1
2688,2019,17,15,3,2,5,5,22,2217,99,6,30,2,9999,99,1
2689,2019,18,20,4,3,5,6,1,101,17,99,999,99,9999,99,1
2690,2019,18,21,4,3,5,6,1,105,99,4,64,5,9999,99,1
2691,2019,18,9,2,1,5,6,1,101,12,2,34,5,9999,99,2
2692,2019,18,1,1,1,5,6,1,115,99,1,48,5,9999,99,1
2693,2019,18,13,3,2,5,6,1,115,99,6,19,2,9999,99,1
2694,2019,18,22,4,3,5,6,1,116,99,99,999,99,9999,99,1
2695,2019,18,9,2,1,5,6,22,2216,99,1,69,5,9999,99,1
2696,2019,18,20,4,3,5,6,22,2201,99,2,52,9,9999,99,1
2697,2019,18,23,4,3,5,6,20,2009,99,99,999,99,9999,99,3
2698,2019,18,15,3,2,5,6,5,501,99,99,17,5,9999,99,3
2699,2019,18,18,4,3,5,6,5,513,99,5,999,3,9999,99,1
2700,2019,18,1,1,1,5,6,11,1106,99,4,999,5,9999,99,6
2701,2019,18,13,3,2,5,6,9,919,99,5,26,2,9999,99,2
2702,2019,18,15,3,2,5,6,9,901,99,1,73,5,9999,99,1
2703,2019,18,16,3,2,5,6,9,917,99,1,28,4,2018,5,1
2704,2019,18,22,4,3,5,6,16,1610,99,6,19,2,9999,99,2
2705,2019,18,21,4,3,5,6,18,1801,99,4,18,5,9999,99,1
2706,2019,18,21,4,3,5,6,14,1412,99,2,69,6,9999,99,4
2707,2019,18,4,1,1,5,6,4,416,99,6,999,99,9999,99,1
2708,2019,18,19,4,3,5,6,4,401,99,4,999,5,9999,99,1
2709,2019,18,19,4,3,5,6,4,401,99,4,6,99,9999,99,1
2710,2019,18,16,3,2,5,6,3,313,99,1,27,3,2009,4,1
2711,2019,18,11,2,1,5,6,3,308,99,12,30,2,9999,99,1
2712,2019,18,5,1,1,5,6,3,308,99,12,999,4,9999,99,3
2713,2019,19,16,3,2,5,7,1,101,17,4,32,5,2013,5,6
2714,2019,19,17,3,2,5,7,1,101,10,4,6,1,2017,5,6
2715,2019,19,3,1,1,5,7,1,101,12,1,999,99,9999,99,1
2716,2019,19,2,1,1,5,7,1,101,21,1,27,5,9999,99,2
